smiles,logP,logP_class,image_path
CC[C@H](Cc1ccccc1)[NH2+]Cc1nncn1C1CC1,1.6977,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4373.png
C[C@H]([NH2+][C@H]1CC(=O)N(C2CC2)C1)c1ccccc1Br,1.8368,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4374.png
O=C(CCC1=c2ccccc2=[NH+]C1)N1CCN(c2cccc[nH+]2)CC1,-1.5058,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4375.png
Cc1c(NCC2([NH+](C)CCO)CCCCC2)cc(C#N)cc1[N+](=O)[O-],1.3967,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4376.png
COC(=O)N1CC[C@H]([NH2+][C@@H](C)c2ccc(OC3CCOCC3)cc2)C1,1.7095,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4377.png
CCCc1nnc([S-])n1CC(=O)N1CC=C(c2ccccc2Cl)CC1,3.1057,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4378.png
COc1ccccc1N1C(=O)CN(CC(F)(F)F)C1=O,2.0261,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4379.png
O=C([O-])c1ccc([C@@H]2CCCN(C(=O)Cc3csc4[n+]3CCCN4)C2)cc1,1.1634,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4380.png
C[NH+]1CCN([C@H](C(=O)Nc2ccc(Br)cn2)c2ccccc2)CC1,1.3542,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4381.png
COC(=O)N1CCC[C@H](C(=O)NC[C@@](C)(O)c2ccsc2)C1,1.5502,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4382.png
CCOC(=O)C1=C(C)NC2=C(C(=O)CCC2)[C@H]1c1cc(CC)sc1SCC,4.9535,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4383.png
C[C@H](C(=O)Nc1cnn(CC[NH+]2CCCCC2)c1)c1ccc2ccccc2c1,2.8473,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4384.png
COC(C)(C)c1noc(-c2ccc3nc(N)sc3c2)n1,2.81,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4385.png
CCc1ncc(CNCCc2ccc3c(c2)CCO3)s1,2.9727,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4386.png
O=C(NCC1(CN2CCOCC2)CCCCC1)c1scnc1C1CC1,3.033,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4387.png
O=C(NC[C@H](c1cccs1)N1CCOCC1)c1cccc(F)c1,2.6905,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4388.png
OC1(C(F)(F)F)CC[NH+](CC2CCCCC2)CC1,1.5388,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4389.png
Cc1ccc2c(c1)=C[C@H](C(=O)NC[C@@H]1CCC3(CCN(C(=O)CC(C)C)CC3)O1)[NH+]=2,-0.43958,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4390.png
CN(C)C(=O)c1cc(-c2ccccc2F)nc2ccccc12,3.7427,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4391.png
C[C@H]1Cc2ccc(Br)cc2[C@@H]1Br,4.0773,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4392.png
O=S(=O)(Cc1ccccc1)Nc1ccc2c(c1)CN(S(=O)(=O)c1ccccc1)CC2,3.3755,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4393.png
C[C@@]1(c2ccc(Cl)cc2Cl)NC(=O)N(CC(=O)C2=c3ccccc3=[NH+]C2)C1=O,-0.1058,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4394.png
C[C@H]([NH2+][C@H]1CSCC(C)(C)C1)c1nnc2ccccn12,1.8854,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4395.png
Cc1cc(C(=O)N2CCC(=O)Nc3ccccc32)no1,1.97202,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4396.png
CCOCCCC(=O)N[C@@H](C)CO,0.3001,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4397.png
CNC(=O)NC(=O)[C@H](C)Nc1cccc(CC[NH+]2CCCC2)c1,0.1638,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4398.png
CC[C@@H](C)n1nccc1NC(=O)CSc1nnnn1C,1.1084,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4399.png
CCOC(=O)[C@H]1CCc2sc(NC(=O)C3CCN(C(=O)c4cn(C)nc4OC)CC3)nc21,1.969,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4400.png
Cc1ccc(C(=O)N2CCC(CC(=O)N3CCCC3)CC2)cn1,2.2547200000000003,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4401.png
COc1ccc(NS(=O)(=O)c2ccc(OCC(=O)N3CCOCC3)cc2)cc1,1.7336,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4402.png
CN(C[C@@H]1CCC[NH+]1C)C(=O)c1csc(/C=C/C(=O)[O-])c1,-0.7397,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4403.png
CCC(=O)N1CCc2cc(C(=O)N3C[C@@H]4[C@H](C3)C[NH+]3CCCC[C@H]43)ccc21,1.1249,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4404.png
O=C(c1nc(Cl)ccc1Cl)N1CCN2C(=O)NC[C@H]2C1,1.238,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4405.png
FC(F)n1ccnc1CN1CC[NH+](CCN2CCOCC2)CC1,-0.6891,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4406.png
O[C@H]1Oc2ccccc2O[C@H]1O,0.0946,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4407.png
COc1cccc2cc(-c3nnc(SCC(=O)Nc4ccccc4C(C)C)n3C)oc12,5.0911,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4408.png
CC(C)(C)OC(=O)N1CCN(CC(=O)Nc2ccc(Oc3ncccn3)cc2)C(=O)C1,2.2867,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4409.png
COc1cc(Br)cc(/C=C2\C(=O)N(c3ccccc3)N=C2C)c1OC,4.2724,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4410.png
CC(C)C[C@H](NC(=O)N(C)CCc1ccccn1)c1cccs1,4.1144,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4411.png
O=C(Cc1nnc(NC(=O)Nc2ccccc2)s1)N/N=C/c1cccs1,2.9364,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4412.png
C[C@H](Cl)c1nc2cc(Cl)c(Cl)cc2n1[C@H]1CCCOC1,4.9944,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4413.png
COc1ccc(C[C@H]([NH3+])Cc2cc(Cl)ccc2Cl)cn1,2.7927,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4414.png
Cc1ncn(CC(C)(C)C(=O)NN)c(=O)c1Br,0.33032,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4415.png
CCCN1CCN(C(=O)c2cc(C)nc(N)n2)[C@@H](Cc2ccccc2-c2ccccc2)C1=O,3.33992,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4416.png
COc1ccc(OC)c(/C=C/C(=O)N(C2CC2)[C@@H](C)C(C)C)c1,3.7525,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4417.png
C[C@@H](C(=O)N1CCC[C@@H](C(N)=O)C1)[NH+](C)Cc1ccc2c(c1)OCO2,-0.4576,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4418.png
CCOC(=O)N1CCC(N/C(NCC2CC[NH+](C)CC2)=[NH+]\C)CC1,-2.2224,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4419.png
COc1cc(Cl)c(C)cc1NC(=O)[C@@H](C)SCc1nc2sc(C)c(C)c2c(=O)[nH]1,4.83226,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4420.png
Cc1ccc(NC(=O)Cc2nnc(S[C@@H](C)C(=O)Nc3nccs3)n2C)cc1,2.88052,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4421.png
Cc1ccc2nc(NC(=O)[C@H]3CCCN3C(=O)OC(C)(C)C)sc2c1,3.94272,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4422.png
Cc1[nH]/c(=N\S(=O)(=O)c2cnc3c(c2)c(C)nn3C)sc1-c1ccccc1,2.93134,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4423.png
C[C@H]1CCCC[C@@H]1NC(=O)[C@@H]1CCCN(c2[nH]c3ccccc3[nH+]2)C1,2.8933,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4424.png
COc1cccc(-c2noc(CSc3nc(-c4ccccc4)cn3N)n2)c1,3.6148,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4425.png
CCCN[C@@H](c1cc(Cl)ccc1OC)C(C)(C)[NH+](C)C,2.3124,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4426.png
CC1=NN(c2ccccc2)C(=O)/C1=C\c1ccc(OCC(=O)[O-])cc1,1.6214,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4427.png
CCN[C@@H]1c2cc(OC)ccc2C[C@H]1[NH+](C)C(C)C,1.1936,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4428.png
Cc1cccc(C(C)C)c1NC(=O)N(CC[NH+](C)C)Cc1cccc(F)c1,3.43612,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4429.png
Nc1[nH+]c(-c2ccccc2)cn1/N=C\c1ccc(Cl)cc1,3.087,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4430.png
O=C(Nc1ccc(Cl)cc1)[C@@H]1CC(c2ccccc2O)=NO1,3.1773,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4431.png
C[C@@H](c1cccnc1)[NH+](C)CCn1cnc2ccccc2c1=O,1.0674,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4432.png
CCC[C@H](C)c1nnc([N-]S(=O)(=O)c2ccc(Cl)cc2)s1,4.4892,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4433.png
COC(=O)c1nccc(N(CC2CC[NH2+]CC2)C2CC2)n1,0.2054,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4434.png
Cc1cc(CSc2ccccc2)cnc1N,3.26452,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4435.png
C[C@H]1CC[C@H]([NH+]2CCCN(C(=O)c3cccs3)CC2)C1,1.6675,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4436.png
CCCn1nccc1[C@H]([NH3+])[C@H]1CSCCS1,1.4247,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4437.png
COc1ccc(CCCC(=O)N2CCN(C(=O)Cc3ccccc3F)CC2)cc1,3.0705,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4438.png
CCn1c(=O)c2c(=O)c(C=O)coc2c2ccccc21,1.9403,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4439.png
COc1ccc2cc([C@@H](C)[S@@](=O)c3nncn3C(C)C)ccc2c1,3.8896,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4440.png
CCn1/c(=N/C(=O)[C@@H]2CCCCN2S(C)(=O)=O)sc2cc(Br)ccc21,2.7266,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4441.png
C/C(=N\NC(=O)Cc1ccc([N+](=O)[O-])cc1)c1ccncc1,2.0727,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4442.png
C[C@@H]1CCCC[C@H]1N(C)C(=O)c1ccccc1[N+](=O)[O-],3.2455,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4443.png
O=C([O-])c1ccc(S(=O)(=O)NCC[NH+]2CCCC2)c(F)c1,-1.8538,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4444.png
COC(=O)[C@@]1(N)CC[C@H]([NH+](C)CC2CCCCC2)C1,0.5044,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4445.png
CC(=O)Nc1cc(NCc2ccc(-c3ccccc3F)s2)ccc1C,5.43312,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4446.png
Cc1ccc(C)c(C(=O)Nc2cnn(CC3CC3)c2)c1,3.16224,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4447.png
COc1ccccc1N(C)Cc1c(C)nn(C)c1Cl,3.02692,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4448.png
COC(=O)[C@H](C)Sc1nc(-c2ccccc2)c(-c2ccccc2)o1,4.6622,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4449.png
C[C@@H](NC(=O)C[C@@H]1CCCO1)c1ccc(C(F)(F)F)cc1,3.4517,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4450.png
C[NH2+][C@H](Cc1nccn1C)CC(F)(F)F,0.4768,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4451.png
COc1cc(C)c(I)c(C)c1C#N,2.78832,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4452.png
CS(=O)(=O)c1ccc(C(=O)N(Cc2ccco2)c2nc3ccccc3s2)cc1,4.1398,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4453.png
CC[C@@](C)(C[NH3+])[C@H](O)c1ccccn1,0.7732,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4454.png
CC[NH+](C1CCCC1)[C@@H]1CCC[C@](N)(C(N)=O)C1,-0.0408,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4455.png
CCN(CC)C(=O)Cc1cn(Cc2ccc(Cl)cc2)c2ccccc12,4.7539,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4456.png
CN(C)C(=O)c1cccc(C(=O)N[C@@H](CO)CC(C)(C)C)c1,1.9153,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4457.png
O=C(/C=C/c1ccccc1[N+](=O)[O-])OCC(=O)c1ccc2c(c1)OCO2,2.7628,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4458.png
O=C(NCC(F)(F)F)c1ccc(S(=O)(=O)N2CCC[C@H]2C(=O)Nc2nccs2)cc1,2.227,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4459.png
COc1cc(C(=O)NC2CCC(C)CC2)cc(OC)c1OC,3.0209,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4460.png
N#Cc1c(F)cccc1S(=O)(=O)N1CCCCCC1,2.26208,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4461.png
Nc1ccc(C23C[C@@H]4C[C@@H](CC(O)(C4)C2)C3)cc1,2.8515,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4462.png
Cc1nn(CC(=O)N[C@H]2CCCc3ccccc32)c(C)c1S(=O)(=O)N1CCc2ccccc21,3.4451400000000003,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4463.png
CN(C)C(=O)c1ccc(C[NH+](Cc2cc(F)ccc2F)C2CCCC2)[nH]1,2.5224,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4464.png
CCN(CC(C)C)C(=O)CC[C@@H](C)O,1.6519,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4465.png
Cc1ccc(F)cc1NC(=O)c1sccc1-c1ccccc1,5.11492,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4466.png
Cc1ccc(CNC(=O)c2ccc(C[S@](=O)c3cccc(Cl)c3)o2)cc1,4.47922,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4467.png
C[NH+](Cc1ccc(N2CCCC2)nc1)[C@H]1CCN(CC(F)(F)F)C1=O,0.8597,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4468.png
CCS[C@H](C)C[C@H]1CC(N2CCOCC2)=CC(=O)[C@@H]1C(=O)OC,2.1124,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4469.png
O=C(CNC(=O)c1ccccc1Cl)N[C@H]1C[C@H]2CCCc3cccc1c32,3.7509,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4470.png
COCCNC(=O)CNc1nc2cc(C(F)(F)F)ccc2s1,2.4896,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4471.png
O=C(Nc1ccc(CN2CCCC2=O)cc1)c1ccc2[nH]cnc2c1,2.9376,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4472.png
O=C(CN1CCc2ccccc2C1)N1CCC[C@@H]1c1ccc2c(c1)OCCCO2,3.5697,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4473.png
O=C(CCn1cncn1)Nc1ccccc1Oc1ccccc1,3.0992,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4474.png
Nc1nc2n(n1)[C@H](c1cccc([N+](=O)[O-])c1)CC(=O)N2,0.7001,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4475.png
C[C@H]1CN(C[C@H](O)COc2cccc(Br)c2)CCO1,1.9095,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4476.png
CCCCS(=O)(=O)NCC(=O)N1CCO[C@@](C)(c2ccccc2)C1,1.4801,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4477.png
CSCC[C@@H](NS(=O)(=O)c1ccccc1)C(=O)N1CCC(C)CC1,2.3451,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4478.png
C[C@H](OC(=O)c1csc(-c2ccc([N+](=O)[O-])cc2)n1)[C@@H]1CCOC1,3.3001,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4479.png
O=C(Cn1cc(S(=O)(=O)c2ccc(F)cc2)c(=O)c2cc(F)ccc21)Nc1cccc(Cl)c1,4.4046,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4480.png
CCN(CC)c1ncnc(NNC(=O)c2cccc3ccccc23)c1[N+](=O)[O-],3.1411,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4481.png
CC1(C)CC[NH+](CC[C@@H](N)c2ccc(Br)cc2)C1,2.1538,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4482.png
Cc1ccc([S@@](=O)CC(=O)N[C@H](C)c2ccccc2)nc1,2.37502,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4483.png
CS(=O)(=O)Nc1cccc(C2=NN(S(C)(=O)=O)[C@@H](c3ccccc3O)C2)c1,1.8744,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4484.png
O=C(CSc1cccc(Cl)c1)[C@H]1CCO[C@]2(CCSC2)C1,4.3035,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4485.png
CCCNC(=O)CSC1=NS(=O)(=O)c2ccc(C)cc2N1,1.72462,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4486.png
CCSC1(CNC(=O)Cc2ccc(-n3cccc3)cc2)CCOCC1,3.4383,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4487.png
Cc1cc([C@@H](C)NC(=O)C(=O)Nc2ccc(Oc3ncccn3)cc2)c(C)o1,3.29464,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4488.png
O=C1N=C([O-])/C(=C\c2ccc(N3CCCC3)o2)C(=O)N1c1ccc2c(c1)OCO2,1.9175,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4489.png
CCCCC[C@@H](NC(=O)c1cnc2ccccn2c1=O)c1ccccc1,3.7459,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4490.png
Cn1c(=O)c2c(-c3ccccc3)n(NC(=O)[C@H](O)c3ccccc3)cc2n(C)c1=O,1.5094,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4491.png
Cc1cc(SC(C)(C)C)ccc1NC(=O)N1C[C@H](C)O[C@H](C)C1,4.52672,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4492.png
COC(=O)c1cc(C[NH+]2CCC(CC(=O)N3CCCC3)CC2)c(C)s1,1.65052,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4493.png
CC(C)COc1ncc(CNC(=O)N2CCC[C@@H](CCO)C2)cc1Cl,3.0738,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4494.png
C[C@H](NC(=O)CN1C(=O)[C@@H](C)Oc2ccccc21)c1ccc(Cl)s1,3.3928,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4495.png
O=C(Nc1nc2cc([N+](=O)[O-])ccc2s1)c1ccc([N+](=O)[O-])o1,2.958,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4496.png
CCc1c(C)nn(C(=O)COc2cccc(C)c2C)c1C,3.3983800000000004,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4497.png
Cc1ccc(C(CO)(CO)CCOc2ccccc2)cc1,2.68652,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4498.png
COC(=O)[C@@H]1[NH+]=c2cc(OC)ccc2=C1NC(=O)[C@H](C)[NH+]1CCCCC1,-3.3677,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4499.png
COC(=O)c1ccc(Cn2ccc([C@@H](C)O)c2)cc1,2.3763,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4500.png
FC(F)COc1cc(C[NH2+]Cc2ccc3ccccc3c2)ccn1,3.1423,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4501.png
Cc1ccc(CN2CCCN(CC(=O)N3CCCC[C@@H]3C)S2(=O)=O)cc1,2.14852,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4502.png
COc1ccc(N2CCn3c(nc4ccccc43)C2)cc1NC(=O)COc1ccccc1OC,4.0912,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4503.png
CNC(=O)c1ccc(Cl)cc1NC(=O)CCc1cccc(F)c1,3.41,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4504.png
CC[C@@H](N[C@H](C)c1sc(-c2ccc(F)cc2)nc1C)c1c(C)noc1C,5.66436,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4505.png
Cc1cc(C)nc(Sc2ccc(NC(=O)[C@H]3CCO[C@H]3C)cc2)n1,3.60814,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4506.png
NC(=O)c1ccc(N2CCN(C(=O)c3ccccc3F)CC2)nn1,0.677,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4507.png
Cc1ccc(N2CCC[C@@H](NC(=O)NCC(C)(C)CCO)C2)cc1,2.67162,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4508.png
C[C@H](OC(=O)CNC(=O)c1ccccc1Cl)C(=O)NC1CCCCC1,2.4504,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4509.png
Cc1ccc(-c2cnc(CCC(=O)OCc3cc(F)cc4c3OCOC4)o2)cc1,4.33162,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4510.png
CCc1nnc(CNc2ccn(-c3ncccc3Cl)n2)o1,2.4782,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4511.png
CC(C)C[C@@H](CO)Nc1nn2cc(-c3ccc(F)cc3)nc2s1,3.4158,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4512.png
O=C(NCC1(c2cccs2)CCCC1)c1ccc(F)c(F)c1,4.2681,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4513.png
Cc1ccc(C(=O)NCC(=O)N/N=C/c2ccc(Cl)cc2)cc1,2.52852,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4514.png
C=CCN(Cc1ccc(Cl)s1)S(=O)(=O)c1cc(S(C)(=O)=O)ccc1C,3.49032,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4515.png
COc1ccc(OC)c(C(=O)CSc2cc(C)nc3ncnn23)c1,2.42492,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4516.png
O=C1NC[C@]2(CCCN(Cc3cc(=O)c4cccc(F)c4[nH]3)C2)O1,1.7416,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4517.png
C[C@@H](Oc1cccc(Br)c1)C(=O)NNC(=O)CCc1cnn(C)c1,1.7301,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4518.png
Cc1cc(NCCNC(=O)c2nc(C)ncc2Cl)n2ncnc2n1,1.02644,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4519.png
C[C@](C#N)(CCc1ccccc1)NC(=O)Cc1c(F)cccc1F,3.5385800000000005,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4520.png
C=CCn1c(SCC(=O)Nc2ccc([N+](=O)[O-])cc2)nc2sc3c(c2c1=O)CCC3,3.7717,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4521.png
Cc1nn2cc(CCNC(=O)[C@@H]3CC(=O)Nc4ccc(F)cc43)nc2s1,2.0230200000000003,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4522.png
C[C@@H](C(=O)N1CCOCC1)N1CC[NH+](C)CC1,-1.936,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4523.png
CC(C)N(C[C@H]1CC[NH+](C)C1)C(=O)CCl,-0.0032,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4524.png
Cc1ccc2ncc(C(=O)Nc3c(F)cccc3N3CCCC3)n2c1,3.63432,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4525.png
Cc1cccc(C(=O)NC2=c3ccccc3=[NH+][C@H]2C(=O)N2CCN(c3cccc(C)c3)CC2)c1,0.27284,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4526.png
Cc1ccc(N2CCC(NC(=O)[C@H]3COc4ccc(F)cc4C3)CC2)[nH+]c1,2.28452,3,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4527.png
Cc1ccc(-n2cc(-c3cn(Cc4ccoc4)nn3)cn2)cc1C,3.3889400000000003,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4528.png
Cc1ncc(C[NH2+]CC2CC[NH+](C[C@H](C)O)CC2)s1,-0.80938,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4529.png
COc1ccc(NC(=O)Cn2c(-c3ccccc3Cl)nc3ccccc3c2=O)cc1OC,4.3728,5,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4530.png
Cc1ccc(C(=O)N2CCC[C@H](C(=O)N(CCC#N)Cc3cccnc3)C2)cc1,3.1847,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4531.png
C#CCOc1c(Br)cc(/C=C(/C#N)[C@@H]2[NH+]=c3ccc(OC)cc3=[NH+]2)cc1OC,-1.17442,1,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4532.png
O=C(CS[C@H]1CCc2ccccc2N=C1O)N1CCN(Cc2ccccc2)CC1,3.667,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4533.png
CCc1ccccc1NC(=O)CNC(=O)CSc1nc2ccccc2o1,3.2372,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4534.png
Cn1cnnc1CNC(=O)Nc1ccc(F)cc1OCC(F)F,1.9198,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4535.png
O=C(C=C1CCSCC1)NNC(=O)CN1CCCc2ccccc21,2.04,2,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4536.png
Cc1cc(OCC(=O)Nc2ccccc2C)nc(N2CCCCCC2)n1,3.49134,4,E:\IITB\SEM8\ME793\Drug Discovery\images\images_4537.png
