smiles,logP,qed,SAS,logP_class,images
O=C(CN1CCc2ccccc2C1)N1CCC[C@@H]1c1ccc2c(c1)OCCCO2,3.5697,0.781439211623,2.768468529113214,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD38C390>
O=C(CCn1cncn1)Nc1ccccc1Oc1ccccc1,3.0992,0.749913311354,1.923521899670668,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA35A4790>
Nc1nc2n(n1)[C@H](c1cccc([N+](=O)[O-])c1)CC(=O)N2,0.7001,0.622835846249,3.3784328772998085,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA31E43D0>
C[C@H]1CN(C[C@H](O)COc2cccc(Br)c2)CCO1,1.9095,0.900980058383,2.8736014500594336,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA31F72D0>
CCCCS(=O)(=O)NCC(=O)N1CCO[C@@](C)(c2ccccc2)C1,1.4801,0.812588693089,3.061360444369768,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA35A7BD0>
CSCC[C@@H](NS(=O)(=O)c1ccccc1)C(=O)N1CCC(C)CC1,2.3451,0.8008518237890001,2.5579928209484137,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA3207650>
C[C@H](OC(=O)c1csc(-c2ccc([N+](=O)[O-])cc2)n1)[C@@H]1CCOC1,3.3001,0.459465499806,3.2329633648235774,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA345E790>
O=C(Cn1cc(S(=O)(=O)c2ccc(F)cc2)c(=O)c2cc(F)ccc21)Nc1cccc(Cl)c1,4.4046,0.403766086161,2.275539373157315,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA31E7090>
CCN(CC)c1ncnc(NNC(=O)c2cccc3ccccc23)c1[N+](=O)[O-],3.1411,0.471538755555,2.41889362061203,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA35A73D0>
CC1(C)CC[NH+](CC[C@@H](N)c2ccc(Br)cc2)C1,2.1538,0.8797746481559999,4.4269005479114485,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA3206E90>
Cc1ccc([S@@](=O)CC(=O)N[C@H](C)c2ccccc2)nc1,2.37502,0.922830719895,3.0902545363543084,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDD8836D10>
CS(=O)(=O)Nc1cccc(C2=NN(S(C)(=O)=O)[C@@H](c3ccccc3O)C2)c1,1.8744,0.787023759976,2.9196581387864864,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA31F55D0>
O=C(CSc1cccc(Cl)c1)[C@H]1CCO[C@]2(CCSC2)C1,4.3035,0.730358673906,4.150801846057946,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA3225510>
CCCNC(=O)CSC1=NS(=O)(=O)c2ccc(C)cc2N1,1.72462,0.885876770683,2.6282903047823023,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA3836C90>
CCSC1(CNC(=O)Cc2ccc(-n3cccc3)cc2)CCOCC1,3.4383,0.807244202172,2.8933287914980315,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA31F7210>
Cc1cc([C@@H](C)NC(=O)C(=O)Nc2ccc(Oc3ncccn3)cc2)c(C)o1,3.29464,0.6466585397869999,2.835031355601496,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA3204A10>
O=C1N=C([O-])/C(=C\c2ccc(N3CCCC3)o2)C(=O)N1c1ccc2c(c1)OCO2,1.9175,0.736358426874,3.1424407456970487,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA35A4D50>
CCCCC[C@@H](NC(=O)c1cnc2ccccn2c1=O)c1ccccc1,3.7459,0.641770369185,2.5733664065368647,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA3066990>
Cn1c(=O)c2c(-c3ccccc3)n(NC(=O)[C@H](O)c3ccccc3)cc2n(C)c1=O,1.5094,0.543871998963,3.0203029278333737,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA3524FD0>
Cc1cc(SC(C)(C)C)ccc1NC(=O)N1C[C@H](C)O[C@H](C)C1,4.52672,0.7716625583679999,3.139928259657633,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFFEB49D0>
COC(=O)c1cc(C[NH+]2CCC(CC(=O)N3CCCC3)CC2)c(C)s1,1.65052,0.8143053485799999,3.5457894810303814,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA31E4790>
CC(C)COc1ncc(CNC(=O)N2CCC[C@@H](CCO)C2)cc1Cl,3.0738,0.764818577777,2.934438043359737,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA3207A90>
C[C@H](NC(=O)CN1C(=O)[C@@H](C)Oc2ccccc21)c1ccc(Cl)s1,3.3928,0.886338714796,3.0282519006512274,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA3207E10>
O=C(Nc1nc2cc([N+](=O)[O-])ccc2s1)c1ccc([N+](=O)[O-])o1,2.958,0.565152059512,2.3946885710507555,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFEC5C850>
CCc1c(C)nn(C(=O)COc2cccc(C)c2C)c1C,3.3983800000000004,0.847765846475,2.2797812722540307,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFFE868D0>
Cc1ccc(C(CO)(CO)CCOc2ccccc2)cc1,2.68652,0.8190448974339999,2.2086343896629383,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDD8285C10>
COC(=O)[C@@H]1[NH+]=c2cc(OC)ccc2=C1NC(=O)[C@H](C)[NH+]1CCCCC1,-3.3677,0.489635924106,5.1697337346708645,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDD88378D0>
COC(=O)c1ccc(Cn2ccc([C@@H](C)O)c2)cc1,2.3763,0.858133635445,2.6512475151695654,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA3225850>
FC(F)COc1cc(C[NH2+]Cc2ccc3ccccc3c2)ccn1,3.1423,0.713327553133,3.1406259908032053,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFFE862D0>
Cc1ccc(CN2CCCN(CC(=O)N3CCCC[C@@H]3C)S2(=O)=O)cc1,2.14852,0.808140131929,2.994987354903569,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA31E5510>
COc1ccc(N2CCn3c(nc4ccccc43)C2)cc1NC(=O)COc1ccccc1OC,4.0912,0.432750365356,2.285834239276163,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFC085910>
CNC(=O)c1ccc(Cl)cc1NC(=O)CCc1cccc(F)c1,3.41,0.862246374396,1.826708522973835,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD416150>
CC[C@@H](N[C@H](C)c1sc(-c2ccc(F)cc2)nc1C)c1c(C)noc1C,5.66436,0.591691903152,3.384035842152425,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA32AEC50>
Cc1cc(C)nc(Sc2ccc(NC(=O)[C@H]3CCO[C@H]3C)cc2)n1,3.60814,0.8375612925779999,3.2120393829231264,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA31E64D0>
NC(=O)c1ccc(N2CCN(C(=O)c3ccccc3F)CC2)nn1,0.677,0.909546201998,2.0990886863429594,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA3975810>
Cc1ccc(N2CCC[C@@H](NC(=O)NCC(C)(C)CCO)C2)cc1,2.67162,0.74683656979,2.765042419111444,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA392E110>
C[C@H](OC(=O)CNC(=O)c1ccccc1Cl)C(=O)NC1CCCCC1,2.4504,0.756910998648,2.3891903510520454,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA31E5ED0>
Cc1ccc(-c2cnc(CCC(=O)OCc3cc(F)cc4c3OCOC4)o2)cc1,4.33162,0.552708276047,2.572355031411336,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD38E5D0>
CCc1nnc(CNc2ccn(-c3ncccc3Cl)n2)o1,2.4782,0.7789203083,2.6683412244674773,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFEC5F9D0>
CC(C)C[C@@H](CO)Nc1nn2cc(-c3ccc(F)cc3)nc2s1,3.4158,0.710273468244,3.0251661575026603,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA2F1EAD0>
O=C(NCC1(c2cccs2)CCCC1)c1ccc(F)c(F)c1,4.2681,0.8586635400110001,2.31922006048346,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFFEFDE50>
Cc1ccc(C(=O)NCC(=O)N/N=C/c2ccc(Cl)cc2)cc1,2.52852,0.652344092325,1.7845028498969118,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA2F1F390>
C=CCN(Cc1ccc(Cl)s1)S(=O)(=O)c1cc(S(C)(=O)=O)ccc1C,3.49032,0.629442555223,2.527275805637032,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA3206050>
COc1ccc(OC)c(C(=O)CSc2cc(C)nc3ncnn23)c1,2.42492,0.385872246492,2.4667916275194317,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA3207450>
O=C1NC[C@]2(CCCN(Cc3cc(=O)c4cccc(F)c4[nH]3)C2)O1,1.7416,0.885682148508,3.845407507701647,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFFEB7E90>
C[C@@H](Oc1cccc(Br)c1)C(=O)NNC(=O)CCc1cnn(C)c1,1.7301,0.735683106964,2.708376517848528,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA31E54D0>
Cc1cc(NCCNC(=O)c2nc(C)ncc2Cl)n2ncnc2n1,1.02644,0.6727920617350001,2.7044730754832305,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA2FE7490>
C[C@](C#N)(CCc1ccccc1)NC(=O)Cc1c(F)cccc1F,3.5385800000000005,0.860932852833,2.7961900654949097,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDD82856D0>
C=CCn1c(SCC(=O)Nc2ccc([N+](=O)[O-])cc2)nc2sc3c(c2c1=O)CCC3,3.7717,0.190397305415,2.441656476177105,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA2FE43D0>
Cc1nn2cc(CCNC(=O)[C@@H]3CC(=O)Nc4ccc(F)cc43)nc2s1,2.0230200000000003,0.735951805931,3.2632088597593194,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDD87FD8D0>
C[C@@H](C(=O)N1CCOCC1)N1CC[NH+](C)CC1,-1.936,0.6503968527589999,3.988844652759915,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA31C8910>
CC(C)N(C[C@H]1CC[NH+](C)C1)C(=O)CCl,-0.0032,0.699273930255,4.873597933031141,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFFEE8FD0>
Cc1ccc2ncc(C(=O)Nc3c(F)cccc3N3CCCC3)n2c1,3.63432,0.7725549197079999,2.3686704669458742,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA2E9BD90>
Cc1cccc(C(=O)NC2=c3ccccc3=[NH+][C@H]2C(=O)N2CCN(c3cccc(C)c3)CC2)c1,0.27284,0.610474425764,3.433271761458545,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFFEF7F50>
Cc1ccc(N2CCC(NC(=O)[C@H]3COc4ccc(F)cc4C3)CC2)[nH+]c1,2.28452,0.903625726505,3.646207139266256,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA30D1310>
Cc1ccc(-n2cc(-c3cn(Cc4ccoc4)nn3)cn2)cc1C,3.3889400000000003,0.566941981558,2.5996310457482608,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA31CAF90>
Cc1ncc(C[NH2+]CC2CC[NH+](C[C@H](C)O)CC2)s1,-0.80938,0.67005763173,5.498295604187465,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFE873710>
COc1ccc(NC(=O)Cn2c(-c3ccccc3Cl)nc3ccccc3c2=O)cc1OC,4.3728,0.452290691434,2.022568673925944,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD293550>
Cc1ccc(C(=O)N2CCC[C@H](C(=O)N(CCC#N)Cc3cccnc3)C2)cc1,3.1847,0.7478897912010001,2.692652515146793,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA30D0810>
C#CCOc1c(Br)cc(/C=C(/C#N)[C@@H]2[NH+]=c3ccc(OC)cc3=[NH+]2)cc1OC,-1.17442,0.462099017118,4.474894451998768,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFC128E50>
O=C(CS[C@H]1CCc2ccccc2N=C1O)N1CCN(Cc2ccccc2)CC1,3.667,0.79673068494,2.97144962139986,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDD84DB810>
CCc1ccccc1NC(=O)CNC(=O)CSc1nc2ccccc2o1,3.2372,0.614886080338,2.065320566386738,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD24AA90>
Cn1cnnc1CNC(=O)Nc1ccc(F)cc1OCC(F)F,1.9198,0.853346019449,2.511357561435373,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA31AB190>
O=C(C=C1CCSCC1)NNC(=O)CN1CCCc2ccccc21,2.04,0.653130021106,2.84209104574826,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA31AB210>
Cc1cc(OCC(=O)Nc2ccccc2C)nc(N2CCCCCC2)n1,3.49134,0.870296050915,2.0887833356175065,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA31E4250>
CC[C@H](C)[C@@](C)([NH3+])[C@@H]1CCOC2(CCOCC2)C1,2.0089,0.8435709125480001,4.992467100288452,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA2B65350>
C/C(=C/C(=O)N1CC[C@@H](C)[C@H](O)C1)c1ccccc1F,2.4583,0.843150427645,3.1264126375906915,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA31AA5D0>
C[C@H]1CN(C(=O)c2ccc(-n3cnc4ccccc43)cc2)C[C@@H](C)O1,3.2749,0.7098940950139999,2.828851819634636,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD2DA050>
Cn1ccc(C(=O)Nc2nc3ccc(Cl)cc3s2)n1,2.9355,0.782716533662,2.153600225575799,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDD84D9890>
CC[C@H](c1ccncc1)N(C)C(=O)N[C@H](Cc1ccc(F)cc1)C(C)C,4.5805,0.753405128145,3.1559377652293468,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA31F5B10>
Cc1ccnc(-[n+]2c(SCc3ccc(Br)cc3F)[nH]c3ccccc3c2=O)c1,4.70212,0.262490586683,2.820526967739585,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA31ABE50>
Cc1csc(N(C(=O)CN2C(=O)N[C@](C)(c3ccccc3)C2=O)c2ccccc2)n1,3.58342,0.6239985033869999,2.852816379675648,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA31C9ED0>
CC(C)[C@H](CO)NS(=O)(=O)c1cccc([N+](=O)[O-])c1,0.89,0.605549966937,2.6711963221361845,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA3530190>
COc1ccc(CNC(=O)/C(C#N)=C/c2cc(OC)cc(OC)c2)cc1,2.93578,0.606527267724,2.087195769758708,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA31CA010>
CCSc1nnc(N)n1[C@@H](C)C(=O)Nc1sc(C)c(C)c1C(=O)OC,2.63694,0.5803176485679999,3.0458165344209136,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA31F69D0>
COCC[C@H](C)C(=O)N(C)[C@@H]1CCC[NH+](Cc2ccccc2)C1,1.3649,0.832315611409,4.3367345538658055,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA31A9250>
C[C@H]([NH2+][C@H]1CS[C@H](C)C1)C1CCCCC1,2.4126,0.7847352517030001,4.789679153308108,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA31A99D0>
N#Cc1ccc(NC(=O)Cc2ccc(F)cc2)cc1,2.87858,0.908011081369,1.5993822768578525,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD301110>
Cl[C@@H]1NC=Nc2cc(N3CCOCC3)ccc21,2.0236,0.615969889402,3.540734883529145,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA30D3950>
C[C@H](C(=O)[O-])N1C(=O)C[C@]2(CSc3[nH]c(=O)sc3[C@@H]2c2ccccc2O)C1=O,0.2633,0.698976617352,4.860149724453706,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA3519C50>
COc1cc(NC(=O)NCc2cn3c(C)cccc3[nH+]2)ccc1NC(C)=O,2.35052,0.645294687612,3.1294425610283048,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA30D1990>
CCOc1cc2c(cc1NC(=O)c1cccc(OC)c1F)O[C@@H](C)C2,3.8087,0.8678666114210001,2.679275186216879,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA31EA390>
COc1ccc(NC(=O)/C=C/c2ccc(Cl)c([N+](=O)[O-])c2)cc1,3.9087,0.494123914002,1.9122842441276795,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD39B010>
CCOC(=O)c1ccn(-c2cccc(NC(=O)C3CCCC3)c2)n1,3.1777,0.8437916345440001,2.067630797301055,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFE872A50>
CCc1nc(C[NH+]2CCCC[C@H]2[C@@H]2CCCC2=O)no1,0.9386,0.903309474988,4.799088515479491,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA38CA450>
Cc1ncccc1C[NH+]1CCCC[C@@H]1c1cn[nH]c1,1.4232200000000002,0.8823807881999999,4.659803647861631,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFC0C0C10>
COc1ccccc1OCc1cccc(NC(=O)c2ccnc3c2OCO3)c1,3.6502,0.6867292006300001,2.2725253683024373,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFE870BD0>
CC(C)[NH2+]C[C@H]1CCCO[C@@H]1CCc1ccccc1,2.3862,0.8371204870610001,3.744647324185309,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA31E9290>
Cc1ccc([N-]S(=O)(=O)c2c(C)noc2C)cc1NC(=O)c1ccncc1,3.64126,0.6977460552660001,3.093848423376484,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDD8840290>
O=C(Cn1ccc2c(nnc3ccnn32)c1=O)NC1CCCCCC1,1.2782,0.73327498688,2.5612999190006693,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA31EB050>
COc1cccc(/N=C(\O)COc2coc(CN3CCSCC3)cc2=O)c1,2.8642,0.570378580868,2.8633040683468973,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA31CA650>
CCOc1ccc(NC(=O)N[C@H]2c3ccccc3CC[C@H]2n2cc[nH+]c2)cc1F,3.8903,0.6656712603939999,3.8872366588253726,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD172250>
CC(=O)N[C@@H](CC(=O)Nn1cnc2ccccc2c1=O)c1ccccc1,1.7341,0.738455819286,2.6440724772229363,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA31C8510>
O=C(NCc1cccs1)c1ccc(COc2cc(Cl)ccc2Cl)o1,5.1569,0.616278797682,2.153757887602058,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA31CA850>
Cc1cc(C)c2c(CC(=O)N3CCC4(CC3)NCCNC4=O)coc2c1C,1.98116,0.8534292226719999,3.436777615753332,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFD248210>
C=CCS(=O)(=O)/N=C([O-])/C=C/c1cc(C(F)(F)F)ccc1Cl,2.6466,0.462850246489,3.4158870176642115,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDD8998350>
CCC(CC)C(=O)N(Cc1ccc(-c2ccc(F)cc2)o1)[C@H]1CCS(=O)(=O)C1,4.0376,0.669641430871,2.9825484854045072,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA335ACD0>
CCC[C@@H]1CN(Cc2nc(C)c(C)s2)[C@H](C(C)(C)C)C[NH2+]1,2.72234,0.922829834893,4.502533778788949,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFE88B210>
CCCNc1nnc(SCC(=O)Nc2ccccc2C)s1,3.39922,0.749624737171,1.9959805435090927,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDD89E3F10>
CC(C)c1ccc(/C=N/N=C2\NC(=O)[C@@H](Cc3ccccc3)S2)cc1,3.9742,0.631679523562,3.1377504609421547,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDD88386D0>
CCS(=O)(=O)NCCS[C@@H](C)c1ccc(F)cc1,2.5592,0.7837558650049999,2.826806408999186,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA3067090>
CN(C(=O)Cn1ncc2c1-c1ccccc1OC2)c1cccc(C(F)(F)F)c1,4.1243,0.653371380661,2.557896736483501,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA351BE90>
CCc1ccc(Cl)c(CC)c1NC(=O)NC[C@@H](C)C#N,3.74598,0.8430398180500001,2.85072143041336,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA30D3850>
CC/C(=N\CCc1c[nH]cn1)C1C(=O)N(C)C(=O)N(C)C1=O,0.4698,0.64415248691,3.439705664879064,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA31EB4D0>
CN(CC(=O)N1CCC(Cc2ccccc2)CC1)c1nc2c(F)cccc2s1,4.3529,0.615135953484,2.2924878865430056,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA35337D0>
COc1ccc(C(=O)NCCCC(=O)N2CC[C@@H](C)[C@@H](O)C2)cc1,1.4345,0.7795385833319999,2.73404179732172,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA31EB650>
Cc1cc(Cl)ccc1Cc1cnc(NC(=O)[C@H]2CCC(=O)O2)s1,3.33982,0.8427938993940001,2.967515033242304,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA31EB3D0>
O=C(CCC1CCCC1)Nc1cc(F)ccc1F,3.8737,0.8386404289,1.8005810368516428,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA31A8390>
Cc1ccc2nc([C@H]3CCCN3C(=O)c3cnn(-c4ccccc4)c3)[nH]c2c1,4.03432,0.569763152765,2.742142322899096,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFE872150>
COCCOC(=O)c1c(C)nc2ccccc2c1C,2.65484,0.6230496070329999,1.951745315077492,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA34D24D0>
O=C(NCCc1cccs1)NC[C@H]1CCC[C@@H](O)C1,2.1409,0.7774106213199999,2.970564247262232,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFFED2110>
CC[C@@H](C#N)S(=O)(=O)NCC1C(C)(C)C1(C)C,1.89018,0.823410739738,3.644794927485192,2,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA307C3D0>
Cc1ncc([C@H](C)N[C@@H](C)C(C)(C)c2ccccc2)s1,4.46842,0.8397880603,3.3290724977305497,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA31F4250>
O=S(=O)(c1ccc(Cl)s1)N1CCCCC[C@H]1c1cccs1,4.769,0.754394858327,2.7889659221207594,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA31E9D10>
CC[C@H](C(=O)Nc1cc(C)on1)[NH+]1CCN(S(=O)(=O)N2C[C@H](C)O[C@H](C)C2)CC1,-0.74538,0.64269443117,4.638694524898403,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA392E8D0>
N=C1SCC=C1c1nc2ccc(Br)cc2s1,4.16627,0.8247128455380001,3.205794629194488,5,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA31F6310>
CCC[C@H](C)[C@H](O)C(CC)CC,3.2197,0.6419074116269999,3.266356598960124,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA2F1E850>
O=C(CCNC(=O)Nc1ccc2c(c1)COC2)NCc1ccccc1,2.5448,0.755184994192,2.0474027641007737,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA3064E50>
COCc1nc(C)cc(NCc2cccc(CN3CCO[C@H](C)C3)c2)n1,2.76422,0.8185469253759999,2.848201483459942,3,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA3526410>
Cc1ccc(Cl)cc1NC(=O)Cn1c(=O)n(CC(C)C)c(=O)c2sccc21,3.4812199999999995,0.690248150983,2.2972525730646325,4,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDA2BF6590>
CCc1ccc(C(=O)NCc2ccc(C(=O)[O-])o2)cc1,1.1355,0.8956108116949999,2.273448487699131,1,<PIL.PngImagePlugin.PngImageFile image mode=RGB size=300x300 at 0x1DDFEC5C210>
